#u	0.0433
对味	-2.92
对嘴	2.73
对头	1.80
对对	2.42
对峙	-2.17
对年	2.73
对折	-1.20
对换	1.25
对敌	1.32
对方	-1.08
对时	2.22
对点	2.42
对盘	-2.37
对相	2.22
对看	1.12
对着	2.22
对立	-1.08
对策	-1.08
对范	2.42
对角	-1.41
对调	-1.08
对质	-2.81
对重	2.86
寻常	-2.17
寻开	-2.17
寻找	-2.37
寻短	-2.37
导者	-1.08
寿司	-1.08
寿命	-1.59
寿步	2.22
寿算	1.12
寿骨	2.59
寿龟	1.12
封口	-2.17
封套	-2.37
射干	-1.28
射精	-1.08
将就	-1.59
将才	1.49
将时	2.22
将要	-2.17
将近	-1.66
尊便	-2.17
尊长	-1.08
小七	2.42
小不	-2.92
小丑	-1.24
小个	-2.81
小事	-1.92
小产	-1.28
小伙	-2.68
小便	-1.88
小偷	-2.37
小儿	-1.08
小出	2.97
小卖	1.12
小卷	-1.28
小叔	-1.08
小叫	-2.37
小可	3.10
小叶	-3.20
小号	-2.37
小吃	-2.54
小和	-1.08
小囝	2.73
小妹	1.04
小媳	-2.54
小子	-2.92
小孩	-4.29
小小	-2.37
小局	1.63
小屁	-1.50
小巧	-2.17
小弯	-2.37
小心	-1.56
小户	-2.37
小报	-3.27
小拇	-2.54
小指	-3.20
小时	-1.98
小本	-1.59
小槐	-2.68
小死	2.22
小气	-1.53
小沙	-3.11
小泽	-2.17
小混	-2.54
小港	-1.08
小火	-1.82
小灯	-2.17
小点	1.32
小牙	-2.17
小猫	-2.37
小生	1.12
小白	-3.11
小看	-2.17
小眼	-3.87
小睡	-2.68
小笼	-2.37
小等	2.86
小米	-2.31
小脚	-1.44
小腹	-2.92
小腿	-1.73
小舅	-2.68
小舌	-2.17
小菜	-1.28
小萝	-2.17
小角	-2.81
小费	-1.08
小辈	-2.37
小辫	-3.27
小还	-1.20
小通	-2.68
小道	-2.37
小鄙	3.46
小酌	-2.37
小金	-1.54
小钱	-2.37
小铃	-2.17
小镇	-2.17
小雨	-2.17
小面	2.22
小题	-1.08
小飞	-2.92
小髫	2.22
小鱼	-2.68
小鸟	-2.17
小鸡	-3.34
小鸭	-2.17
小鹭	-2.17
小黄	-3.47
小黑	-3.02
少不	-2.54
少壮	-1.28
少来	-2.37
少缺	2.22
少见	-2.68
少许	-2.68
少说	-2.92
少钱	-2.17
尔兰	-1.08
尔夫	-1.08
尔维	-2.17
尖仔	2.22
尖儿	-2.54
尖刀	-1.08
尖叫	-1.08
尖尾	1.46
尖端	-1.28
尖锐	-1.08
尖陀	-2.37
尘不	-2.54
尘器	-1.41
尘土	-3.02
尚仔	2.22
尚往	-2.37
尚没	-2.92
尚衫	2.42
尝鲜	-2.37
尤人	-2.25
尪仔	5.09
尪姨	3.07
就很	-2.17
就班	-1.08
尴尬	-2.37
尸位	-2.81
尸体	-1.28
尺码	-2.17
尺蠖	-2.17
尻川	5.13
尻脊	3.39
尼亚	-1.41
尼多	-2.54
尽人	-2.17
尽兴	-1.08
尽失	-1.28
尽头	-2.92
尽心	-1.28
尽情	1.32
尽磅	3.52
尽管	-1.08
尽脑	-1.08
尽腹	2.42
尾仔	4.29
尾冷	2.59
尾刀	2.59
尾口	2.59
尾名	2.22
尾后	3.83
尾囝	2.59
尾局	2.22
尾山	2.22
尾巴	-2.54
尾手	3.32
尾指	1.85
尾数	-1.08
尾星	2.59
尾栲	-2.68
尾梢	2.97
尾款	-1.08
尾溜	3.91
尾狗	2.22
尾红	2.22
尾胴	2.22
尾脊	-2.17
尾菜	-1.08
尾蝶	2.73
尾语	1.32
尾路	2.73
尾门	2.22
尿尿	-2.17
尿布	-1.82
尿帕	2.42
尿桶	1.49
尿臭	-2.17
尿蜚	2.42
尿鳖	2.22
局不	2.42
局面	-1.44
屁塞	2.42
屁孩	-3.41
屁眼	-2.17
屁窒	2.59
屁股	-2.92
屁虫	-2.37
屁面	2.73
层出	-1.08
居丧	-1.28
居住	-1.59
居心	-1.59
居落	-2.17
居蟹	-2.17
屈尺	2.22
屉子	-2.17
届时	-1.28
屋簷	-3.02
屋藏	-1.59
屋顶	-2.17
屎坏	-2.17
屎官	1.12
屎尾	3.16
屎尿	3.46
屎星	3.07
屎桶	2.59
屎楠	2.22
屎水	2.22
屎流	2.73
屎滴	2.59
屎礐	3.46
屎膏	2.59
屎虎	2.22
屎连	2.42
屎马	2.59
屎鸟	2.22
屎龟	3.52
屏风	-2.01
屐带	-2.17
屑仔	3.39
屑屑	1.37
展功	2.22
展威	1.87
展宝	2.59
展期	-2.17
展皇	2.42
展翅	-1.28
展身	-1.44
展限	2.73
展风	2.42
屘仔	2.22
屘叔	2.22
属于	-1.08
屠宰	-1.08
屡屡	-1.08
山上	-1.28
山不	-2.68
山丘	-1.28
山中	-3.11
山乌	1.12
山人	-1.01
山仑	1.76
山仔	1.76
山坪	1.97
山壁	2.59
山头	1.04
山娘	2.59
山尖	2.22
山尾	2.86
山岭	1.12
山峰	-2.10
山崁	2.73
山桂	-1.59
山桃	-1.82
山榄	-1.28
山母	2.22
山水	1.97
山泽	-2.68
山洞	-1.28
山涧	-2.54
山甲	-2.54
山盐	1.63
山看	2.22
山穷	-1.28
山素	-1.28
山腰	-1.08
山芥	2.22
山苏	-2.68
山苦	1.49
山莴	-1.82
山葛	-2.37
山葵	-2.17
山蓼	-2.17
山谷	-1.92
山贼	1.12
山里	-1.44
山高	-2.37
山鹧	-1.28
山麓	-2.17
山黄	-1.17
山龙	1.21
岁仔	2.97
岁声	2.73
岁寿	2.59
岁数	-1.20
岁暮	-2.17
岁矣	2.22
岁钱	-2.37
岂有	-2.37
岔路	-1.28
岗子	-2.54
岩鳅	-2.17
岭荛	-2.68
岳母	-1.28
岳父	-1.08
崖椒	-2.68
崖海	-2.17
崛起	-1.44
崩去	2.42
崩山	2.97
崩崁	2.22
崩溃	-1.44
崩败	2.86
崭岩	2.59
崭新	-2.17
崭然	2.22
崽子	-3.02
川口	2.22
川头	2.22
工作	-1.79
工心	-2.37
工艺	1.18
工课	3.07
左手	-2.17
左撇	-3.53
左转	-2.37
左邻	-2.17
巧克	-1.41
巧合	-1.71
巧妙	-1.08
巧气	2.73
巧神	2.22
巧话	2.59
巧语	-1.82
巧路	2.42
巨款	-1.28
巨滑	-2.54
巫婆	-2.81
巫术	-2.81
差九	2.86
差事	-2.81
差仔	2.22
差别	-1.59
差劲	-3.64
差大	2.86
差教	2.59
差气	2.42
差用	2.22
差遣	-1.31
差错	-1.00
己做	1.49
己见	-1.71
巴不	-2.92
巴佬	-2.31
巴哩	2.22
巴囵	2.42
巴大	-1.08
巴巴	-3.34
巴望	-2.68
巴桑	-2.37
巴狗	-1.28
巴甜	-2.17
巴管	-1.08
巴腺	-2.92
巴豆	-1.41
巷仔	2.86
巷路	2.22
市仔	2.73
市况	-1.28
市多	-1.08
市草	2.59
布丁	-1.08
布告	-1.08
布子	-1.08
布尾	2.42
布庄	-2.37
布碎	2.59
布篷	2.42
帅哥	-2.17
师仔	2.86
师傅	1.57
帐篷	-3.27
帐蓬	-2.37
帕仔	3.07
帕后	2.86
帕尾	2.22
帖仔	2.22
帖子	-2.37
帘簷	2.48
帘鱼	-2.17
帘鲷	-2.54
帛店	2.22
带参	-2.54
带坏	-2.54
带头	-2.81
带念	2.97
带水	-2.37
带状	-2.92
带着	3.52
带石	-2.17
带笛	-2.17
带结	2.73
带菜	1.32
带衰	2.86
带身	2.59
带鰶	-2.17
带鱼	-1.86
帮助	-1.50
帮子	-2.37
帮工	-2.37
帮忙	-2.37
帮浦	-1.08
帮腔	-2.54
帮赞	2.42
常在	2.73
常常	-2.43
常态	-2.17
常时	2.22
常谈	-2.17
帽仔	2.73
帽子	-2.92
幌幌	-2.81
干一	-2.37
干么	-2.17
干乐	2.73
干二	-2.81
干什	-2.54
干你	-2.37
干净	-3.69
干凋	2.22
干单	3.16
干呕	-1.28
干嘛	-2.17
干土	-2.37
干巴	-2.81
干戈	-1.08
干旱	-2.10
干枯	-2.81
干活	-2.17
干焦	2.73
干瘪	-2.37
干癣	-1.08
干碍	2.59
干礁	2.42
干竭	2.42
干糋	2.42
干股	-2.17
干脆	-4.02
干舌	-2.54
干菜	-2.37
干证	2.97
干过	-1.08
平倒	2.73
平原	-1.31
平均	-1.08
平头	-1.44
平岁	2.22
平底	-2.54
平房	-2.17
平抵	2.97
平排	2.22
平日	-1.08
平时	-1.71
平易	-2.17
平本	2.22
平板	-1.20
平棒	2.73
平正	1.87
平洋	1.49
平生	-1.08
平白	-2.37
平起	-1.71
平足	-2.37
平辈	-1.28
平阳	1.12
平顺	-1.08
平颔	-2.17
平鼻	-1.08
年一	1.32
年不	-1.08
年久	1.12
年兜	3.07
年冬	2.29
年到	-2.17
年夜	-2.25
年天	2.42
年家	1.36
年旧	-1.28
年月	-1.44
年水	2.22
年河	-2.81
年病	2.73
年糕	-2.81
年累	-2.17
年纪	-2.13
年终	-2.54
年跟	-2.17
年青	-1.28
年风	-2.17
年鸡	-1.08
并列	-1.28
并肩	-1.08
幸亏	-2.37
幸好	-2.68
幸而	-2.92
幸运	-2.54
幸钱	2.22
幻幻	2.97
幼仔	2.73
幼子	-2.17
幼工	2.59
幼幼	2.42
幼毛	2.73
幼秀	2.86
幼粒	2.42
幼苗	-1.08
幼路	2.73
幼齿	2.22
幽灵	-1.08
幽默	-1.08
广阔	-2.17
庀仔	3.07
庀庀	2.59
庄头	2.73
庄稼	-2.68
庄脚	2.59
庄跤	2.22
庄里	2.22
庇护	-1.28
庇荫	-1.28
床沿	-2.17
序大	3.74
序幕	-1.08
序细	2.59
应公	1.12
应分	-1.08
应嘴	3.07
应效	2.42
应舌	2.42
应话	2.22
应迟	-1.59
底下	-2.49
底之	-2.92
底代	2.73
底时	1.32
底柢	2.73
底止	2.73
底的	1.12
底皮	2.22
底细	-1.66
底蒂	3.32
底衫	2.73
底里	-1.08
底锅	-2.17
店仔	3.16
店号	1.12
店头	1.87
店铺	-1.08
庙公	1.12
庙祝	-1.44
庚医	-1.08
庞大	-1.08
废物	-1.20
废纸	-1.28
废话	-1.66
度牛	-3.02
度针	3.16
度食	2.22
康乃	-2.81
康健	1.12
庸俗	-2.17
庸医	-1.08
庸才	-2.37
廉价	-1.08
延宕	-2.68
延残	-2.54
延迁	2.42
延迟	-1.28
开仔	2.22
开使	2.42
开口	-1.59
开启	-2.17
开嘴	3.16
开场	-3.34
开基	3.07
开声	2.42
开夸	2.73
开始	-1.08
开开	2.06
开心	-1.64
开拆	2.42
开支	-1.20
开朗	-1.08
开来	-1.28
开枪	-1.28
开水	-3.02
开溜	-3.11
开玩	-3.41
开用	2.86
开眼	-1.20
开破	3.16
开窍	-1.08
开胃	-1.28
开脚	1.97
开脾	2.22
开裆	-2.17
开讲	2.59
开钱	2.22
开除	-1.82
异乡	-1.08
异常	-1.08
异日	-2.92
异果	-2.37
异样	-2.54
弄嘴	2.59
弄家	2.42
弄是	-1.44
弄狗	2.22
弄狮	2.59
弄玄	-2.37
弄笔	2.22
弄脏	-2.37
弄花	2.59
弄龙	2.42
式微	-2.01
式游	-1.59
弓仔	3.16
弓肥	2.22
弓蕉	2.97
引号	-2.17
引子	-2.17
引导	-2.54
引戚	1.12
引狼	-2.37
引诱	-1.20
引起	-1.59
弟仔	2.73
弟妹	-2.37
弟媳	-2.17
张嘴	-2.37
张声	-3.02
张开	-2.92
张张	-2.92
张扬	-2.37
张持	3.87
张旗	-2.54
张无	2.22
张牙	-2.37
张狂	-2.17
张罗	-3.02
弥漫	-2.92
弥陀	1.12
弦仔	2.42
弦外	-2.37
弦月	-2.54
弯嘴	-2.54
弯弓	2.22
弯抹	-2.17
弯斡	3.46
弯曲	-1.25
弯腰	-2.81
弯跷	2.22
弹土	-2.17
弹弓	-3.20
弹性	-1.64
弹涂	-2.54
弹珠	-2.92
弹簧	-1.98
强人	-2.54
强出	-2.68
强劫	2.22
强壮	-2.01
强强	2.42
强悍	-2.37
强摃	2.59
强欲	2.59
强欺	-2.17
强求	-1.08
强盗	-1.59
强硬	-2.17
强词	-2.81
强辩	-1.50
强迫	-1.08
归于	-1.08
归仙	2.42
归党	2.22
归半	2.42
归咎	-1.08
归宁	-2.17
归尾	2.42
归年	2.42
归日	2.59
归暗	2.22
归暝	2.22
归碗	2.42
归身	2.73
当一	-3.02
当中	-1.44
当令	-2.37
当儿	-2.68
当凯	-2.54
当原	2.22
当发	2.22
当家	-1.40
当户	-1.08
当无	2.59
当是	2.42
当等	2.22
当霸	-2.17
彗星	-2.01
形势	-1.82
形形	-2.37
形影	-1.31
形恶	-2.92
形状	-1.08
形眼	-2.68
形色	-2.37
形虫	-3.11
彩嘴	2.22
彩夺	-2.17
彩工	2.59
彩帛	2.22
彩虹	-1.31
影不	-2.68
影壁	-2.17
影子	-2.68
影无	3.16
影目	2.42
影迹	1.87
彷佛	-1.08
彻夜	-2.01
彼号	2.42
彼当	3.16
彼接	2.22
彼此	-1.92
彼阵	2.42
往回	1.12
往摆	2.22
往时	1.46
往来	-2.85
往过	2.59
往返	-2.68
征兆	-2.68
径庭	-2.17
待会	-2.81
徇私	-2.17
很久	-2.81
很会	-2.17
很多	-2.81
很好	-3.34
很开	-2.54
很棒	-2.37
很高	-2.17
律宾	-1.28
律师	-1.44
律术	2.22
徒劳	-3.02
得上	-2.81
得不	-1.59
得了	-1.40
得以	-2.17
得住	-3.47
得入	-1.08
得到	-2.68
得半	-2.17
得去	-1.28
得及	-2.81
得发	-2.92
得头	-2.37
得定	3.24
得开	-1.28
得很	-2.54
得意	-1.67
得慌	-2.37
得手	-1.71
得无	-1.08
得欲	2.86
得要	-3.47
得讲	2.22
得赴	2.42
得起	-2.37
得逞	-2.81
得闲	-2.17
徙位	1.87
徙动	2.22
徛名	2.22
徛头	2.59
徛家	2.86
徛慎	2.22
徛桮	2.22
徛深	2.42
徛猴	2.42
徛直	2.59
徛起	2.97
微仔	2.59
微温	-2.17
微笑	-1.59
微薄	-2.17
徼兆	2.22
心一	-1.08
心上	-2.68
心不	-3.11
心两	-1.59
心事	-1.44
心仔	3.58
心儿	-2.54
心内	1.34
心凉	2.22
心协	-1.28
心口	-2.17
心吊	-2.37
心向	2.22
心地	-2.59
心坎	-2.54
心大	-1.08
心好	2.42
心如	-2.37
心妄	-2.54
心定	2.59
心怀	-1.08
心悸	-2.37
心意	-1.08
心慌	-2.54
心有	-2.54
心机	-1.59
心来	-1.59
心果	-2.37
心气	2.97
心浮	-2.17
心火	1.49
心灰	-1.82
心狂	3.24
心狠	-2.92
心球	-2.37
心疼	-1.08
心病	-2.17
心痧	2.22
心直	-1.82
心眼	-4.27
心知	-2.81
心神	1.19
心积	-2.17
心窍	-1.59
心窝	-2.54
心算	-1.08
心翼	-2.54
心肝	2.38
心肠	-1.04
心胸	-1.21
心致	-2.17
心良	-1.28
心菜	-1.28
心行	3.87
心话	-2.17
心适	4.03
心里	-3.20
心闷	2.73
心非	-1.92
心饼	-2.54
必佳	-2.17
必定	-1.82
必有	-2.37
必死	-2.17
必痕	2.22
必较	-2.81
必须	-1.08
忆力	-1.59
忆着	2.86
忌克	2.73
忌口	-2.54
忌日	-1.08
忌讳	-1.59
忌食	-1.28
忍不	-2.37
忍冬	-1.08
忍心	-1.08
忍无	-1.28
忐忑	-2.37
志不	-1.59
忘恩	-1.44
忘症	-1.08
忙忙	-3.20
忝头	2.42
忤戛	2.42
忧天	-2.37
忧容	1.12
忧无	-2.17
忧虑	-1.08
忧郁	-1.44
快要	-3.02
快龙	-1.28
念书	-1.08
念旧	-2.17
念珠	-1.28
念茹	2.42
念菇	2.22
念路	2.22
忽略	-1.44
怀好	-2.68
怀孕	-2.37
怀恨	-1.82
怀疑	-1.21
怂恿	-3.20
怎么	-4.67
怎仔	2.22
怎好	-1.08
怎能	-2.17
怎讲	2.86
怒不	-2.17
怒放	-2.37
怕人	-2.54
怕冷	-2.17
怕死	-2.68
怕羞	-2.68
思乱	-2.54
思子	-1.44
思源	-2.17
思议	-1.71
思量	1.32
怢怢	2.22
急忙	-2.37
急急	-1.28
急性	-1.71
急流	-1.28
急躁	-1.08
急转	-1.08
性交	-1.28
性人	-2.37
性命	1.94
性地	4.75
性好	-2.17
性子	-4.72
性带	-1.08
性恋	-0.98
性情	-1.82
性淋	-2.17
性肠	-2.81
怨叹	2.73
怨地	2.22
怨天	-1.01
怨妒	2.42
怨恨	-1.59
怨戚	2.22
怪不	-2.37
怪兽	1.12
怪味	-1.08
怪奇	2.42
怪异	-1.08
怪物	-1.08
怪罪	-1.08
怫怫	2.42
怯场	-2.37
怯生	-2.17
总包	2.42
总头	2.97
总帐	-2.17
总数	1.12
总无	2.22
总算	1.12
总贸	2.42
总铺	2.86
恁娘	3.16
恁爸	2.22
恍哧	2.42
恍恍	-2.54
恍惚	-2.01
恐后	-2.54
恐吓	-1.08
恐怕	-2.17
恐惊	2.59
恐惧	-1.08
恐慌	-2.17
恨不	-2.92
恨之	-2.17
恩负	-2.17
恬去	2.42
恬恬	4.17
恬稚	2.22
恬静	1.49
恬食	2.22
恭维	-2.68
息肉	-2.17
恰巧	-2.54
恰当	-1.28
恰恰	-2.17
恶习	-1.08
恶作	-2.92
恶劣	-2.37
恶名	-2.17
恶婆	-2.17
恶客	-1.08
恶形	-2.92
恶心	-2.17
恶性	-1.08
恶意	-1.08
恶棍	-2.17
恶状	-2.92
恶狠	-2.68
恶疾	-1.44
恶脸	-2.17
恶言	-3.34
恶运	-2.37
恼火	-2.17
恼羞	-2.17
悄悄	-1.80
悉听	-2.17
悍妇	-2.54
悔婚	-1.08
悔悟	-1.08
悔改	-1.08
悚然	-2.37
悠哉	-2.17
悠闲	-2.17
患子	-1.59
患病	-1.44
悬低	3.07
悬崖	-3.41
悬河	-2.92
悲剧	-1.28
悾悾	2.22
悾气	2.22
情不	-1.71
情侣	-2.17
情势	-3.02
情形	-1.19
情理	1.30
情绪	-3.20
惊一	1.12
惊人	1.29
惊吓	-3.02
惊心	3.07
惊惊	3.32
惊惶	2.13
惊慌	-3.11
惊无	2.42
惊歹	2.22
惊死	3.07
惊生	2.42
惊见	2.42
惊讶	-2.17
惑星	2.22
惚惚	-2.54
惜命	1.32
惜宝	2.86
惜物	-2.81
惜略	2.59
惜福	-1.08
惜羽	-2.17
惜面	2.22
惠而	-2.81
惧惧	2.42
惨兮	-2.37
惨戚	2.42
惨白	-2.37
惯势	2.97
惯练	2.22
惰虫	-2.54
想不	-3.11
想天	-1.28
想得	-2.81
想心	2.59
想念	-2.81
想无	2.59
想欲	3.07
想步	2.22
想法	-1.28
想爱	2.22
想着	2.59
想短	2.22
想空	2.42
想缝	2.86
想袂	2.22
惶惶	1.12
惹代	2.42
惹眼	-2.17
惺忪	-2.17
惺惺	-3.41
愁容	-1.59
愈合	-2.54
愉快	-2.01
意不	-1.28
意中	1.32
意乱	-2.54
意你	2.59
意儿	-3.02
意兴	-1.71
意冷	-1.82
意向	1.12
意扬	-1.82
意故	2.59
意气	-1.50
意爱	3.07
意神	3.07
愚图	2.22
愚妄	-2.17
愚弄	-1.82
愚昧	-2.17
愚直	-2.68
愚笨	-2.54
愚蠢	-1.50
愚顽	-2.54
感冒	-1.13
感叹	-1.08
感心	2.22
感染	-1.08
感着	2.59
感觉	1.36
愤恨	-1.59
愤难	-2.17
慌不	-2.17
慌张	-2.54
慌意	-2.37
慌慌	-2.92
慌狂	2.22
慒心	2.22
慢且	2.59
慢吞	-1.44
慢地	-3.02
慢性	-1.33
慢慢	-1.34
慢来	-1.71
慢走	-1.59
慧黠	-2.54
慷交	2.59
慷慨	-1.50
憋腹	2.86
憎恶	-2.37
憔悴	-1.59
憢疑	3.16
憨厚	-2.37
憨直	-2.17
懂事	-2.92
懂哧	2.42
懂装	-2.81
懊呃	2.73
懒人	-2.68
懒做	-2.37
懒尸	3.39
懒惰	-2.49
懒懒	2.73
懒散	-3.34
懒洋	-2.92
懒腰	-2.17
懒骨	-2.17
懔恂	3.07
懔慑	2.73
懦夫	-2.68
懦弱	-2.68
戆人	2.42
戆仔	2.73
戆呆	2.59
戆哞	2.73
戆大	2.59
戆头	2.22
戆想	2.86
戆愕	2.22
戆戆	3.07
戆直	2.22
戆神	3.87
戆面	2.42
戏出	1.63
戏唱	-2.17
戏弄	-1.53
戏文	2.42
戏棚	2.22
戏水	-2.37
戏法	-2.92
戏码	-2.17
戏言	-1.28
成一	-1.92
成丁	1.12
成不	-2.17
成个	-1.28
成全	-1.41
成品	-2.17
成器	-3.02
成囝	2.22
成天	-2.37
成心	-2.17
成怒	-2.17
成材	-1.80
成样	2.42
成活	-2.17
成熟	-2.01
成物	1.12
成群	-2.01
成金	2.22
我不	-3.20
我也	-2.17
我们	-3.11
我佮	2.42
我弟	1.12
我很	-2.37
我无	3.24
我欲	3.32
我毋	2.59
我的	-3.34
我老	-2.17
我要	-3.20
我觉	-2.17
戒烟	-1.28
或许	-2.68
战兢	-1.08
战战	-1.08
战栗	-2.17
战棚	2.59
战甲	2.59
战败	-1.08
戚变	2.86
戚心	3.07
戛仔	2.42
戛戛	2.22
截了	-2.17
戳穿	-2.37
戴口	-1.59
戴笠	2.59
戴胜	-2.92
户人	-3.20
户头	1.12
户对	-1.08
户橂	2.42
戽戽	2.42
房东	-1.28
房头	2.59
房子	-3.87
房客	-1.08
房屋	-1.28
房柱	2.22
房租	-1.28
房钱	-2.92
所事	-2.17
所云	-1.08
所在	1.19
所思	-2.17
所未	-1.08
所欲	-1.28
所知	-2.10
所讲	1.12
所费	3.39
扁嘴	1.12
扁平	-3.02
扁柏	-1.08
扁桃	-1.20
扁豆	-1.82
扁额	-2.37
扁食	2.97
扇嘴	2.97
扇子	-2.68
扇板	2.22
手仔	3.07
手力	-1.44
手势	1.46
手包	-1.71
手后	2.97
手大	-1.59
手头	1.44
手套	-1.44
手好	-3.11
手尾	3.78
手底	2.73
手挡	2.22
手掌	-1.92
手摇	-2.81
手曲	2.22
手束	1.49
手枪	-2.17
手段	-1.34
手毛	-1.08
手气	-1.59
手煞	-2.17
手爪	2.42
手痒	-1.08
手碍	-2.25
手礼	-2.17
手笔	-1.28
手笨	-2.92
手缝	2.22
手肘	-2.92
手肚	1.12
手股	2.22
手背	-2.17
手脚	-3.02
手表	-1.08
手路	3.78
手蹑	-2.17
手辣	-2.81
手钝	-2.37
手钱	2.22
手铳	3.32
手霸	2.42
手面	3.46
手骨	3.32
才啉	2.42
才头	2.42
才干	-2.17
才情	2.73
才流	-2.37
才调	2.97
扎实	-2.68
扎手	-2.92
扎气	2.42
扑倒	-2.17
扑克	-1.08
扑扑	3.39
扑空	-1.08
扒仔	2.59
扒手	-2.37
扒痒	2.22
打一	-2.17
打不	-3.02
打交	-2.54
打从	-2.17
打冷	-2.81
打出	-3.11
打包	-1.28
打叉	-2.54
打发	-1.59
打叠	2.42
打哈	-2.68
打喷	-2.37
打嗝	-3.02
打嘴	-2.92
打圆	-2.37
打头	-2.92
打字	-1.71
打官	-1.44
打小	-3.41
打屁	-3.27
打开	-2.54
打弹	-2.37
打彩	-2.17
打手	-2.68
打扫	-1.08
打扰	-2.01
打折	-1.31
打招	-3.53
打拼	-1.08
打揲	2.86
打断	-1.44
打架	-2.68
打死	-2.17
打气	-2.37
打水	-2.92
打滑	-2.54
打滚	-2.37
打火	-3.34
打点	-2.10
打独	-1.08
打电	-2.92
打直	-2.37
打盹	-2.68
打瞌	-2.37
打破	-2.17
打算	-1.28
打紧	-1.08
打细	-1.59
打翻	-2.17
打耳	-3.20
打诨	-2.37
打败	-1.08
打赌	-1.44
打赤	-2.37
打转	-3.02
打通	-2.37
打雷	-3.11
打靶	-2.68
打颤	-2.17
打鱼	-2.68
打鼾	-2.54
扔掉	-2.81
托付	-1.92
托大	-2.54
托腮	-2.17
托臭	2.22
托车	-2.37
扛轿	2.22
扣子	-2.54
扦刺	2.22
执古	2.22
执己	-2.68
执意	-1.44
执拗	-3.53
执死	2.22
执着	-2.54
执诀	2.73
扫兴	-2.17
扫地	-1.41
扫墓	-2.10
扫把	-3.47
扫梳	2.22
扫除	-1.44
扬扬	-1.92
扬言	-1.71
扬貌	-2.17
扭伤	-3.87
扭到	-2.37
扭捋	2.22
扭着	2.73
扮势	2.86
扯后	-3.02
扯平	-2.17
扯扯	-2.17
扯淡	-2.37
扯皮	-2.17
扯铃	-2.37
扰攘	-2.17
扳仔	2.42
扳手	-1.28
扳机	-2.37
扶乩	-2.17
扶养	-1.28
扶手	-2.01
扶持	-1.28
扶挺	2.22
扶掖	-2.37
扶插	2.22
扶桑	-1.20
扶梯	-1.59
扶膦	2.73
批信	1.32
批发	-1.08
批壳	2.59
批札	2.22
批的	2.73
批货	-1.44
批购	-1.08
扽蹬	2.59
找不	-2.17
找头	1.32
找死	-1.08
找碴	-2.81
找藉	-2.37
找麻	-2.00
承受	-1.28
承担	-1.92
承揽	-1.44
承诺	-1.92
技艺	-1.59
抈壁	2.42
把他	-2.17
把兄	-2.17
把刀	-2.17
把手	-1.50
把抓	-1.59
把星	-2.81
把柄	-1.08
把脉	-3.02
把钞	-2.37
把风	-1.59
把鼻	-2.17
抐屎	2.22
抑制	-2.17
抑是	1.63
抑郁	-2.17
抓到	-2.54
抓大	-2.17
抓小	-3.34
抓扒	2.22
抓瞎	-2.17
抓紧	-2.17
抓药	-2.17
抓阄	-2.68
投入	-1.08
投合	-1.59
投宿	-1.08
投文	2.22
投机	-1.59
投缘	-2.17
投诉	-1.28
折八	-2.37
折半	-1.28
折叠	-2.92
折回	-2.17
折寿	-2.37
折弯	-2.17
折现	-2.54
折磨	-1.59
折秤	-2.17
折腾	-3.20
折衷	-1.44
抚养	-2.17
抚摸	-2.54
抛媚	-2.37
抛弃	-1.59
抛抛	1.63
抛荒	1.76
抛走	2.22
抛车	2.59
抛锚	-2.68
抠搜	-2.37
抠门	-1.59
抢匪	-2.17
抢头	3.46
抢手	-1.59
抢白	-2.17
抢眼	-1.44
报仇	-1.08
报信	-2.54
报告	-1.19
报头	2.42
报晓	-1.28
报说	2.22
报马	3.16
抨击	-1.08
披肩	-1.44
披萨	-2.81
披衫	2.22
抬举	-2.01
抬价	-2.54
抬头	-3.34
抬摃	-2.17
抬杠	-3.20
抱养	-2.54
抱去	2.42
抱心	2.97
抱怨	-2.25
抱歉	-1.08
抱紧	-2.17
抵勘	2.22
抵嘴	2.22
抵好	3.24
抵巧	2.42
抵帐	-2.37
抵当	-1.08
抵押	-1.33
抵撑	2.22
抵撞	1.12
抵数	2.22
抵直	2.73
抵着	3.16
抵达	-1.08
抹壁	2.42
抹茶	-1.28
抹角	-2.17
抹黑	-2.37
押品	-1.28
押物	-2.37
抽仔	2.73
抽分	1.12
抽屉	-2.54
抽成	-1.44
抽搐	-2.54
抽烟	-3.20
抽空	-1.44
抽筋	-1.50
抽签	-1.44
抽脱	2.22
抽芽	-2.54
抽身	-2.17
抽退	2.86
抽阄	2.42
抿仔	2.59
拂尘	-1.44
拂晓	-2.68
拄仔	2.42
拄头	2.42
拄好	2.59
拄拄	2.22
拄着	2.97
担仔	2.22
担保	-1.08
担头	2.59
担待	-2.54
担忧	-1.59
担责	1.12
担输	2.42
拆合	2.42
拆桥	-1.08
拆白	2.59
拆破	1.32
拆穿	-3.11
拆笚	2.42
拆药	2.73
拆食	2.59
拇指	-3.98
拈柑	2.22
拉倒	-2.17
拉凉	2.22
拉单	-2.17
拉嘻	2.59
拉囵	2.22
拉客	-2.17
拉手	-2.17
拉扯	-3.27
拉拉	-2.17
拉拢	-2.37
拉炼	-1.59
拉生	-2.37
拉皮	-2.17
拉直	-2.37
拉碴	-2.54
拉紧	-2.37
拉肚	-2.81
拉达	-2.37
拉门	-2.17
拉风	-2.17
拌嘴	-1.73
拍人	2.59
拍卖	-1.71
